folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,563.625,20120923130505812@DVR-1_Ch2.mpg,562.813,20120923130506875@DVR-1_Ch3.mpg,561.75,20120923131428625,F,23/09/2012,13:14:28,Exposure End,134.476,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,566.625,20120923130505812@DVR-1_Ch2.mpg,565.813,20120923130506875@DVR-1_Ch3.mpg,564.75,20120923131431625,F,23/09/2012,13:14:31,Exposure Start,134.47799999999998,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,589.151,20120923130505812@DVR-1_Ch2.mpg,588.339,20120923130506875@DVR-1_Ch3.mpg,587.276,20120923131454151,F,23/09/2012,13:14:54,Field Joint,134.488,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,617.631,20120923130505812@DVR-1_Ch2.mpg,616.819,20120923130506875@DVR-1_Ch3.mpg,615.756,20120923131522631,F,23/09/2012,13:15:22,Field Joint,134.5,FJ,-,-,-Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,674.511,20120923130505812@DVR-1_Ch2.mpg,673.699,20120923130506875@DVR-1_Ch3.mpg,672.636,20120923131619511,F,23/09/2012,13:16:19,Field Joint,134.525,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,733.671,20120923130505812@DVR-1_Ch2.mpg,732.859,20120923130506875@DVR-1_Ch3.mpg,731.796,20120923131718671,F,23/09/2012,13:17:18,Field Joint,134.549,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,761.911,20120923130505812@DVR-1_Ch2.mpg,761.099,20120923130506875@DVR-1_Ch3.mpg,760.036,20120923131746911,F,23/09/2012,13:17:46,Field Joint,134.561,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,762.341,20120923130505812@DVR-1_Ch2.mpg,761.529,20120923130506875@DVR-1_Ch3.mpg,760.466,20120923131747341,F,23/09/2012,13:17:47,Exposure End,134.561,EXE,-,-,End of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,768.021,20120923130505812@DVR-1_Ch2.mpg,767.209,20120923130506875@DVR-1_Ch3.mpg,766.146,20120923131753021,F,23/09/2012,13:17:53,Exposure Start,134.564,EXS,-,-,Start of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,810.831,20120923130505812@DVR-1_Ch2.mpg,810.019,20120923130506875@DVR-1_Ch3.mpg,808.956,20120923131835831,F,23/09/2012,13:18:35,Field Joint,134.586,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,836.111,20120923130505812@DVR-1_Ch2.mpg,835.299,20120923130506875@DVR-1_Ch3.mpg,834.236,20120923131901111,F,23/09/2012,13:19:01,Field Joint,134.59799999999998,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,865.671,20120923130505812@DVR-1_Ch2.mpg,864.859,20120923130506875@DVR-1_Ch3.mpg,863.796,20120923131930671,F,23/09/2012,13:19:30,Field Joint,134.61,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,895.471,20120923130505812@DVR-1_Ch2.mpg,894.659,20120923130506875@DVR-1_Ch3.mpg,893.596,20120923132000471,F,23/09/2012,13:20:00,Field Joint,134.622,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,921.311,20120923130505812@DVR-1_Ch2.mpg,920.499,20120923130506875@DVR-1_Ch3.mpg,919.436,20120923132026311,F,23/09/2012,13:20:26,Field Joint,134.635,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,945.391,20120923130505812@DVR-1_Ch2.mpg,944.579,20120923130506875@DVR-1_Ch3.mpg,943.516,20120923132050391,F,23/09/2012,13:20:50,Field Joint,134.64600000000002,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,971.151,20120923130505812@DVR-1_Ch2.mpg,970.339,20120923130506875@DVR-1_Ch3.mpg,969.276,20120923132116151,F,23/09/2012,13:21:16,Field Joint,134.659,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,1001.351,20120923130505812@DVR-1_Ch2.mpg,1000.539,20120923130506875@DVR-1_Ch3.mpg,999.476,20120923132146351,F,23/09/2012,13:21:46,Field Joint,134.672,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923130505000,20120923130505000@DVR-1_Ch1.mpg,1027.63,20120923130505812@DVR-1_Ch2.mpg,1026.818,20120923130506875@DVR-1_Ch3.mpg,1025.755,20120923132212630,F,23/09/2012,13:22:12,Field Joint,134.684,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923203845031,20120923203845250@DVR-1_Ch1.mpg,459.498,20120923203845703@DVR-1_Ch2.mpg,459.045,20120923203845031@DVR-1_Ch3.mpg,459.717,20120923204624748,F,23/09/2012,20:46:24,Field Joint Damage,141.018,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0
DATA_20120923203845031,20120923203845250@DVR-1_Ch1.mpg,480.258,20120923203845703@DVR-1_Ch2.mpg,479.805,20120923203845031@DVR-1_Ch3.mpg,480.477,20120923204645508,F,23/09/2012,20:46:45.508,Anode.Start,,ANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_20120923203845031,20120923203845250@DVR-1_Ch1.mpg,483.018,20120923203845703@DVR-1_Ch2.mpg,482.565,20120923203845031@DVR-1_Ch3.mpg,483.237,20120923204648268,F,23/09/2012,20:46:48,Anode,141.025,AN,-,-,Anode in Good condition,Bracelet,Active,0.0,Light,Light,Light,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0.0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923203845031,20120923203845250@DVR-1_Ch1.mpg,487.616,20120923203845703@DVR-1_Ch2.mpg,487.163,20120923203845031@DVR-1_Ch3.mpg,487.835,20120923204652866,F,23/09/2012,20:46:52.866,Anode.End,,ANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_20120923203845031,20120923203845250@DVR-1_Ch1.mpg,503.018,20120923203845703@DVR-1_Ch2.mpg,502.565,20120923203845031@DVR-1_Ch3.mpg,503.237,20120923204708268,F,23/09/2012,20:47:08,Field Joint Damage,141.031,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0
DATA_20120923203845031,20120923203845250@DVR-1_Ch1.mpg,600.516,20120923203845703@DVR-1_Ch2.mpg,600.063,20120923203845031@DVR-1_Ch3.mpg,600.735,20120923204845766,F,23/09/2012,20:48:45,Field Joint Damage,141.031,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,Not Recorded,Not Recorded,0.0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0.0,0.0,0.0,Not Recorded,Not Recorded,0.0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,49.982,20120923210008750@DVR-1_Ch2.mpg,49.545,20120923210008094@DVR-1_Ch3.mpg,50.201,20120923210058295,F,23/09/2012,21:00:58,Field Joint Damage,141.043,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,81.38,20120923210008750@DVR-1_Ch2.mpg,80.943,20120923210008094@DVR-1_Ch3.mpg,81.599,20120923210129693,F,23/09/2012,21:01:29.693,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,83.901,20120923210008750@DVR-1_Ch2.mpg,83.464,20120923210008094@DVR-1_Ch3.mpg,84.12,20120923210132214,F,23/09/2012,21:01:32,Field Joint,141.055,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,85.62,20120923210008750@DVR-1_Ch2.mpg,85.183,20120923210008094@DVR-1_Ch3.mpg,85.839,20120923210133933,F,23/09/2012,21:01:33.933,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,112.821,20120923210008750@DVR-1_Ch2.mpg,112.384,20120923210008094@DVR-1_Ch3.mpg,113.04,20120923210201134,F,23/09/2012,21:02:01.134,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,115.221,20120923210008750@DVR-1_Ch2.mpg,114.784,20120923210008094@DVR-1_Ch3.mpg,115.44,20120923210203534,F,23/09/2012,21:02:03,Field Joint,141.066,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,119.381,20120923210008750@DVR-1_Ch2.mpg,118.944,20120923210008094@DVR-1_Ch3.mpg,119.6,20120923210207694,F,23/09/2012,21:02:07.694,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,154.621,20120923210008750@DVR-1_Ch2.mpg,154.184,20120923210008094@DVR-1_Ch3.mpg,154.84,20120923210242934,F,23/09/2012,21:02:42.934,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,158.581,20120923210008750@DVR-1_Ch2.mpg,158.144,20120923210008094@DVR-1_Ch3.mpg,158.8,20120923210246894,F,23/09/2012,21:02:46,Field Joint,141.080,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,160.741,20120923210008750@DVR-1_Ch2.mpg,160.304,20120923210008094@DVR-1_Ch3.mpg,160.96,20120923210249054,F,23/09/2012,21:02:49.054,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,194.261,20120923210008750@DVR-1_Ch2.mpg,193.824,20120923210008094@DVR-1_Ch3.mpg,194.48,20120923210322574,F,23/09/2012,21:03:22,Field Joint Damage,141.092,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,209.021,20120923210008750@DVR-1_Ch2.mpg,208.584,20120923210008094@DVR-1_Ch3.mpg,209.24,20120923210337334,F,23/09/2012,21:03:37.334,Anode.Start,-,ANS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,211.781,20120923210008750@DVR-1_Ch2.mpg,211.344,20120923210008094@DVR-1_Ch3.mpg,212.0,20120923210340094,F,23/09/2012,21:03:40,Anode,141.098,AN,-,-,Anode in Good condition.,Bracelet,Active,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,213.861,20120923210008750@DVR-1_Ch2.mpg,213.424,20120923210008094@DVR-1_Ch3.mpg,214.08,20120923210342174,F,23/09/2012,21:03:42.174,Anode.End,-,ANE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,228.669,20120923210008750@DVR-1_Ch2.mpg,228.232,20120923210008094@DVR-1_Ch3.mpg,228.888,20120923210356982,F,23/09/2012,21:03:56,Field Joint Damage,141.104,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,264.025,20120923210008750@DVR-1_Ch2.mpg,263.588,20120923210008094@DVR-1_Ch3.mpg,264.244,20120923210432338,F,23/09/2012,21:04:32,Field Joint Damage,141.117,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,299.403,20120923210008750@DVR-1_Ch2.mpg,298.966,20120923210008094@DVR-1_Ch3.mpg,299.622,20120923210507716,F,23/09/2012,21:05:07,Field Joint Damage,141.129,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,335.346,20120923210008750@DVR-1_Ch2.mpg,334.909,20120923210008094@DVR-1_Ch3.mpg,335.565,20120923210543659,F,23/09/2012,21:05:43,Field Joint Damage,141.141,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,376.621,20120923210008750@DVR-1_Ch2.mpg,376.184,20120923210008094@DVR-1_Ch3.mpg,376.84,20120923210624934,F,23/09/2012,21:06:24.934,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,379.741,20120923210008750@DVR-1_Ch2.mpg,379.304,20120923210008094@DVR-1_Ch3.mpg,379.96,20120923210628054,F,23/09/2012,21:06:28,Field Joint,141.154,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,381.46,20120923210008750@DVR-1_Ch2.mpg,381.023,20120923210008094@DVR-1_Ch3.mpg,381.679,20120923210629773,F,23/09/2012,21:06:29.773,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,412.392,20120923210008750@DVR-1_Ch2.mpg,411.955,20120923210008094@DVR-1_Ch3.mpg,412.611,20120923210700705,F,23/09/2012,21:07:00,Field Joint Damage,141.165,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,427.709,20120923210008750@DVR-1_Ch2.mpg,427.272,20120923210008094@DVR-1_Ch3.mpg,427.928,20120923210716022,F,23/09/2012,21:07:16.022,Anode.Start,-,ANS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,428.989,20120923210008750@DVR-1_Ch2.mpg,428.552,20120923210008094@DVR-1_Ch3.mpg,429.208,20120923210717302,F,23/09/2012,21:07:17,Anode,141.171,AN,-,-,Anode in Good condition.,Bracelet,Active,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,432.229,20120923210008750@DVR-1_Ch2.mpg,431.792,20120923210008094@DVR-1_Ch3.mpg,432.448,20120923210720542,F,23/09/2012,21:07:20.542,Anode.End,-,ANE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,444.349,20120923210008750@DVR-1_Ch2.mpg,443.912,20120923210008094@DVR-1_Ch3.mpg,444.568,20120923210732662,F,23/09/2012,21:07:32.662,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,449.029,20120923210008750@DVR-1_Ch2.mpg,448.592,20120923210008094@DVR-1_Ch3.mpg,449.248,20120923210737342,F,23/09/2012,21:07:37.342,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,449.629,20120923210008750@DVR-1_Ch2.mpg,449.192,20120923210008094@DVR-1_Ch3.mpg,449.848,20120923210737942,F,23/09/2012,21:07:37,Field Joint,141.179,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,476.789,20120923210008750@DVR-1_Ch2.mpg,476.352,20120923210008094@DVR-1_Ch3.mpg,477.008,20120923210805102,F,23/09/2012,21:08:05.102,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,480.149,20120923210008750@DVR-1_Ch2.mpg,479.712,20120923210008094@DVR-1_Ch3.mpg,480.368,20120923210808462,F,23/09/2012,21:08:08,Field Joint,141.191,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923210008094,20120923210008313@DVR-1_Ch1.mpg,480.989,20120923210008750@DVR-1_Ch2.mpg,480.552,20120923210008094@DVR-1_Ch3.mpg,481.208,20120923210809302,F,23/09/2012,21:08:09.302,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
