folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1204.278,20120927161203484@DVR-1_Ch2.mpg,1203.997,20120927161203109@DVR-1_Ch3.mpg,1204.372,20120927163207481,F,27/09/2012,16:32:07,Field Joint,160.473,FJ,-,-,Field joint intact. Wrap beginning to loosen.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1208.637,20120927161203484@DVR-1_Ch2.mpg,1208.356,20120927161203109@DVR-1_Ch3.mpg,1208.731,20120927163211840,F,27/09/2012,16:32:11.840,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1219.397,20120927161203484@DVR-1_Ch2.mpg,1219.116,20120927161203109@DVR-1_Ch3.mpg,1219.491,20120927163222600,F,27/09/2012,16:32:22.600,Anode.Start,,ANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1221.437,20120927161203484@DVR-1_Ch2.mpg,1221.156,20120927161203109@DVR-1_Ch3.mpg,1221.531,20120927163224640,F,27/09/2012,16:32:24,Anode,160.468,AN,-,-,-Anode in Good condition.,Bracelet,Active,0,Light,Light,Light,Not Recorded,Intact,Not Recorded,Partial,Partial,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,OnPipe,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Partial
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1279.922,20120927161203484@DVR-1_Ch2.mpg,1279.641,20120927161203109@DVR-1_Ch3.mpg,1280.016,20120927163323125,F,27/09/2012,16:33:23,CP Stab,160.466,CP,-,-,CP Stab Reading is -1070 mV,Bracelet,Active,0,Light,Light,Light,Not Recorded,Intact,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Top,Anode,-14070,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1283.757,20120927161203484@DVR-1_Ch2.mpg,1283.476,20120927161203109@DVR-1_Ch3.mpg,1283.851,20120927163326960,F,27/09/2012,16:33:26.960,Anode.End,,ANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1298.952,20120927161203484@DVR-1_Ch2.mpg,1298.671,20120927161203109@DVR-1_Ch3.mpg,1299.046,20120927163342155,F,27/09/2012,16:33:42.155,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1302.313,20120927161203484@DVR-1_Ch2.mpg,1302.032,20120927161203109@DVR-1_Ch3.mpg,1302.407,20120927163345516,F,27/09/2012,16:33:45,Field Joint,160.460,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1302.792,20120927161203484@DVR-1_Ch2.mpg,1302.511,20120927161203109@DVR-1_Ch3.mpg,1302.886,20120927163345995,F,27/09/2012,16:33:45.995,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1337.767,20120927161203484@DVR-1_Ch2.mpg,1337.486,20120927161203109@DVR-1_Ch3.mpg,1337.861,20120927163420970,F,27/09/2012,16:34:20.970,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1341.047,20120927161203484@DVR-1_Ch2.mpg,1340.766,20120927161203109@DVR-1_Ch3.mpg,1341.141,20120927163424250,F,27/09/2012,16:34:24,Field Joint,160.447,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1341.565,20120927161203484@DVR-1_Ch2.mpg,1341.284,20120927161203109@DVR-1_Ch3.mpg,1341.659,20120927163424768,F,27/09/2012,16:34:24.768,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1367.962,20120927161203484@DVR-1_Ch2.mpg,1367.681,20120927161203109@DVR-1_Ch3.mpg,1368.056,20120927163451165,F,27/09/2012,16:34:51,Debris,160.438,DB,-,-,Boulder not touching  the pipeline with no risk for the pipeline by STBD aprox 200mm x 200mm,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.20,0.20,0,0.20,0.50,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1371.846,20120927161203484@DVR-1_Ch2.mpg,1371.565,20120927161203109@DVR-1_Ch3.mpg,1371.94,20120927163455049,F,27/09/2012,16:34:55.049,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1375.487,20120927161203484@DVR-1_Ch2.mpg,1375.206,20120927161203109@DVR-1_Ch3.mpg,1375.581,20120927163458690,F,27/09/2012,16:34:58.690,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1375.687,20120927161203484@DVR-1_Ch2.mpg,1375.406,20120927161203109@DVR-1_Ch3.mpg,1375.781,20120927163458890,F,27/09/2012,16:34:58,Field Joint,160.435,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1402.751,20120927161203484@DVR-1_Ch2.mpg,1402.47,20120927161203109@DVR-1_Ch3.mpg,1402.845,20120927163525954,F,27/09/2012,16:35:25.954,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1408.151,20120927161203484@DVR-1_Ch2.mpg,1407.87,20120927161203109@DVR-1_Ch3.mpg,1408.245,20120927163531354,F,27/09/2012,16:35:31.354,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1409.312,20120927161203484@DVR-1_Ch2.mpg,1409.031,20120927161203109@DVR-1_Ch3.mpg,1409.406,20120927163532515,F,27/09/2012,16:35:32,Field Joint,160.422,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1442.75,20120927161203484@DVR-1_Ch2.mpg,1442.469,20120927161203109@DVR-1_Ch3.mpg,1442.844,20120927163605953,F,27/09/2012,16:36:05,Field Joint,160.410,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1475.422,20120927161203484@DVR-1_Ch2.mpg,1475.141,20120927161203109@DVR-1_Ch3.mpg,1475.516,20120927163638625,F,27/09/2012,16:36:38,Field Joint,160.399,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1487.428,20120927161203484@DVR-1_Ch2.mpg,1487.147,20120927161203109@DVR-1_Ch3.mpg,1487.522,20120927163650631,F,27/09/2012,16:36:50,Exposure Start,160.395,EXS,-,-,End of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1490.337,20120927161203484@DVR-1_Ch2.mpg,1490.056,20120927161203109@DVR-1_Ch3.mpg,1490.431,20120927163653540,F,27/09/2012,16:36:53.540,Anode.Start,,ANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1491.107,20120927161203484@DVR-1_Ch2.mpg,1490.826,20120927161203109@DVR-1_Ch3.mpg,1491.201,20120927163654310,F,27/09/2012,16:36:54,Exposure End,160.394,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1492.897,20120927161203484@DVR-1_Ch2.mpg,1492.616,20120927161203109@DVR-1_Ch3.mpg,1492.991,20120927163656100,F,27/09/2012,16:36:56,Anode,160.393,AN,-,-,Anode in Good condition.,Bracelet,Active,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1496.507,20120927161203484@DVR-1_Ch2.mpg,1496.226,20120927161203109@DVR-1_Ch3.mpg,1496.601,20120927163659710,F,27/09/2012,16:36:59,Exposure Start,160.392,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1496.737,20120927161203484@DVR-1_Ch2.mpg,1496.456,20120927161203109@DVR-1_Ch3.mpg,1496.831,20120927163659940,F,27/09/2012,16:36:59.940,Anode.End,,ANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1523.301,20120927161203484@DVR-1_Ch2.mpg,1523.02,20120927161203109@DVR-1_Ch3.mpg,1523.395,20120927163726504,F,27/09/2012,16:37:26,Exposure End,160.385,EXE,-,-,Start of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1539.547,20120927161203484@DVR-1_Ch2.mpg,1539.266,20120927161203109@DVR-1_Ch3.mpg,1539.641,20120927163742750,F,27/09/2012,16:37:42,Exposure Start,160.380,EXS,-,-,End of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1568.381,20120927161203484@DVR-1_Ch2.mpg,1568.1,20120927161203109@DVR-1_Ch3.mpg,1568.475,20120927163811584,F,27/09/2012,16:38:11,Exposure End,160.371,EXE,-,-,Start of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1597.18,20120927161203484@DVR-1_Ch2.mpg,1596.899,20120927161203109@DVR-1_Ch3.mpg,1597.274,20120927163840383,F,27/09/2012,16:38:40.383,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1601.5,20120927161203484@DVR-1_Ch2.mpg,1601.219,20120927161203109@DVR-1_Ch3.mpg,1601.594,20120927163844703,F,27/09/2012,16:38:44,Field Joint,160.361,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1604.219,20120927161203484@DVR-1_Ch2.mpg,1603.938,20120927161203109@DVR-1_Ch3.mpg,1604.313,20120927163847422,F,27/09/2012,16:38:47.422,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1666.323,20120927161203484@DVR-1_Ch2.mpg,1666.042,20120927161203109@DVR-1_Ch3.mpg,1666.417,20120927163949526,F,27/09/2012,16:39:49.526,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1669.563,20120927161203484@DVR-1_Ch2.mpg,1669.282,20120927161203109@DVR-1_Ch3.mpg,1669.657,20120927163952766,F,27/09/2012,16:39:52,Field Joint,160.336,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1671.242,20120927161203484@DVR-1_Ch2.mpg,1670.961,20120927161203109@DVR-1_Ch3.mpg,1671.336,20120927163954445,F,27/09/2012,16:39:54.445,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1700.731,20120927161203484@DVR-1_Ch2.mpg,1700.45,20120927161203109@DVR-1_Ch3.mpg,1700.825,20120927164023934,F,27/09/2012,16:40:23,Exposure Start,160.322,EXS,-,-,End of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1719.192,20120927161203484@DVR-1_Ch2.mpg,1718.911,20120927161203109@DVR-1_Ch3.mpg,1719.286,20120927164042395,F,27/09/2012,16:40:42,Exposure End,160.315,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1776.414,20120927161203484@DVR-1_Ch2.mpg,1776.133,20120927161203109@DVR-1_Ch3.mpg,1776.508,20120927164139617,F,27/09/2012,16:41:39.617,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1778.454,20120927161203484@DVR-1_Ch2.mpg,1778.173,20120927161203109@DVR-1_Ch3.mpg,1778.548,20120927164141657,F,27/09/2012,16:41:41,Field Joint,160.287,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1780.054,20120927161203484@DVR-1_Ch2.mpg,1779.773,20120927161203109@DVR-1_Ch3.mpg,1780.148,20120927164143257,F,27/09/2012,16:41:43.257,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120927161203109,20120927161203203@DVR-1_Ch1.mpg,1797.353,20120927161203484@DVR-1_Ch2.mpg,1797.072,20120927161203109@DVR-1_Ch3.mpg,1797.447,20120927164200556,F,27/09/2012,16:42:00,Exposure Start,160.279,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,28.797,20120927035218796@DVR-1_Ch2.mpg,27.751,20120927035219406@DVR-1_Ch3.mpg,27.141,20120927035246547,F,27/09/2012,03:52:46,Field Joint,168.33599999999998,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,96.312,20120927035218796@DVR-1_Ch2.mpg,95.266,20120927035219406@DVR-1_Ch3.mpg,94.656,20120927035354062,F,27/09/2012,03:53:54,Field Joint,168.313,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,148.483,20120927035218796@DVR-1_Ch2.mpg,147.437,20120927035219406@DVR-1_Ch3.mpg,146.827,20120927035446233,F,27/09/2012,03:54:46,Anode,168.295,AN,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,168.735,20120927035218796@DVR-1_Ch2.mpg,167.689,20120927035219406@DVR-1_Ch3.mpg,167.079,20120927035506485,F,27/09/2012,03:55:06,Field Joint,168.28799999999998,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,206.328,20120927035218796@DVR-1_Ch2.mpg,205.282,20120927035219406@DVR-1_Ch3.mpg,204.672,20120927035544078,F,27/09/2012,03:55:44,Field Joint,168.27599999999998,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,243.592,20120927035218796@DVR-1_Ch2.mpg,242.546,20120927035219406@DVR-1_Ch3.mpg,241.936,20120927035621342,F,27/09/2012,03:56:21,Field Joint,168.264,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,282.796,20120927035218796@DVR-1_Ch2.mpg,281.75,20120927035219406@DVR-1_Ch3.mpg,281.14,20120927035700546,F,27/09/2012,03:57:00,Field Joint,168.252,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,309.516,20120927035218796@DVR-1_Ch2.mpg,308.47,20120927035219406@DVR-1_Ch3.mpg,307.86,20120927035727266,F,27/09/2012,03:57:27,Exposure Start,168.243,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,311.558,20120927035218796@DVR-1_Ch2.mpg,310.512,20120927035219406@DVR-1_Ch3.mpg,309.902,20120927035729308,F,27/09/2012,03:57:29,Rock Dump End,168.243,RKE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,1377.668,20120927035218796@DVR-1_Ch2.mpg,1376.622,20120927035219406@DVR-1_Ch3.mpg,1376.012,20120927041515418,F,27/09/2012,04:15:15,Rock Dump Start,167.903,RKS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,1381.538,20120927035218796@DVR-1_Ch2.mpg,1380.492,20120927035219406@DVR-1_Ch3.mpg,1379.882,20120927041519288,F,27/09/2012,04:15:19,Exposure End,167.90200000000002,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120927035217750,20120927035217750@DVR-1_Ch1.mpg,1500.16,20120927035218796@DVR-1_Ch2.mpg,1499.114,20120927035219406@DVR-1_Ch3.mpg,1498.504,20120927041717910,F,27/09/2012,04:17:17,Exposure Start,167.872,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
