folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1509.908,20121007061602312@DVR-1_Ch2.mpg,1509.689,20121007061601500@DVR-1_Ch3.mpg,1510.501,20121007064112001,F,07/10/2012,06:41:12,Field Joint,150.604,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1512.787,20121007061602312@DVR-1_Ch2.mpg,1512.568,20121007061601500@DVR-1_Ch3.mpg,1513.38,20121007064114880,F,07/10/2012,06:41:14.880,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1540.068,20121007061602312@DVR-1_Ch2.mpg,1539.849,20121007061601500@DVR-1_Ch3.mpg,1540.661,20121007064142161,F,07/10/2012,06:41:42,Field Joint,150.617,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1549.308,20121007061602312@DVR-1_Ch2.mpg,1549.089,20121007061601500@DVR-1_Ch3.mpg,1549.901,20121007064151401,F,07/10/2012,06:41:51.401,Anode.Start,-,ANS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1554.468,20121007061602312@DVR-1_Ch2.mpg,1554.249,20121007061601500@DVR-1_Ch3.mpg,1555.061,20121007064156561,F,07/10/2012,06:41:56,Anode,150.623,AN,-,-,Anode observed  partially buried. Sediment  and marine growth obscuring close observation.,Bracelet,Active,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1554.548,20121007061602312@DVR-1_Ch2.mpg,1554.329,20121007061601500@DVR-1_Ch3.mpg,1555.141,20121007064156641,F,07/10/2012,06:41:56.641,Anode.End,-,ANE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1573.388,20121007061602312@DVR-1_Ch2.mpg,1573.169,20121007061601500@DVR-1_Ch3.mpg,1573.981,20121007064215481,F,07/10/2012,06:42:15,Field Joint,150.629,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1613.428,20121007061602312@DVR-1_Ch2.mpg,1613.209,20121007061601500@DVR-1_Ch3.mpg,1614.021,20121007064255521,F,07/10/2012,06:42:55.521,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1616.548,20121007061602312@DVR-1_Ch2.mpg,1616.329,20121007061601500@DVR-1_Ch3.mpg,1617.141,20121007064258641,F,07/10/2012,06:42:58,Field Joint,150.642,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1618.068,20121007061602312@DVR-1_Ch2.mpg,1617.849,20121007061601500@DVR-1_Ch3.mpg,1618.661,20121007064300161,F,07/10/2012,06:43:00.161,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1652.628,20121007061602312@DVR-1_Ch2.mpg,1652.409,20121007061601500@DVR-1_Ch3.mpg,1653.221,20121007064334721,F,07/10/2012,06:43:34,Field Joint,150.654,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1717.266,20121007061602312@DVR-1_Ch2.mpg,1717.047,20121007061601500@DVR-1_Ch3.mpg,1717.859,20121007064439359,F,07/10/2012,06:44:39,Field Joint,150.679,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1755.39,20121007061602312@DVR-1_Ch2.mpg,1755.171,20121007061601500@DVR-1_Ch3.mpg,1755.983,20121007064517483,F,07/10/2012,06:45:17.483,Anode.Start,-,ANS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1759.11,20121007061602312@DVR-1_Ch2.mpg,1758.891,20121007061601500@DVR-1_Ch3.mpg,1759.703,20121007064521203,F,07/10/2012,06:45:21,Anode,150.697,AN,-,-,Anode in Good condition,Bracelet,Active,0,Light,Light,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1761.19,20121007061602312@DVR-1_Ch2.mpg,1760.971,20121007061601500@DVR-1_Ch3.mpg,1761.783,20121007064523283,F,07/10/2012,06:45:23.283,Anode.End,-,ANE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1770.242,20121007061602312@DVR-1_Ch2.mpg,1770.023,20121007061601500@DVR-1_Ch3.mpg,1770.835,20121007064532335,F,07/10/2012,06:45:32.335,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1772.282,20121007061602312@DVR-1_Ch2.mpg,1772.063,20121007061601500@DVR-1_Ch3.mpg,1772.875,20121007064534375,F,07/10/2012,06:45:34,Field Joint,150.703,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1775.322,20121007061602312@DVR-1_Ch2.mpg,1775.103,20121007061601500@DVR-1_Ch3.mpg,1775.915,20121007064537415,F,07/10/2012,06:45:37.415,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1780.91,20121007061602312@DVR-1_Ch2.mpg,1780.691,20121007061601500@DVR-1_Ch3.mpg,1781.503,20121007064543003,F,07/10/2012,06:45:43,Exposure End,150.706,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007061601500,20121007061602093@DVR-1_Ch1.mpg,1788.015,20121007061602312@DVR-1_Ch2.mpg,1787.796,20121007061601500@DVR-1_Ch3.mpg,1788.608,20121007064550108,F,07/10/2012,06:45:50,Exposure Start,150.710,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,2.625,20121007021740469@DVR-1_Ch2.mpg,1.843,20121007021741109@DVR-1_Ch3.mpg,1.203,20121007021742312,F,07/10/2012,02:17:42,Field Joint,146.871,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation.,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,37.785,20121007021740469@DVR-1_Ch2.mpg,37.003,20121007021741109@DVR-1_Ch3.mpg,36.363,20121007021817472,F,07/10/2012,02:18:17.472,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,40.305,20121007021740469@DVR-1_Ch2.mpg,39.523,20121007021741109@DVR-1_Ch3.mpg,38.883,20121007021819992,F,07/10/2012,02:18:19,Field Joint,146.883,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation.,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,43.583,20121007021740469@DVR-1_Ch2.mpg,42.801,20121007021741109@DVR-1_Ch3.mpg,42.161,20121007021823270,F,07/10/2012,02:18:23.270,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,47.465,20121007021740469@DVR-1_Ch2.mpg,46.683,20121007021741109@DVR-1_Ch3.mpg,46.043,20121007021827152,F,07/10/2012,02:18:27,Exposure End,146.885,EXE,-,-,Start/ End  of Intermittent exposure of pipe,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,68.626,20121007021740469@DVR-1_Ch2.mpg,67.844,20121007021741109@DVR-1_Ch3.mpg,67.204,20121007021848313,F,07/10/2012,02:18:48,Exposure Start,146.891,EXS,-,-,Start/ End  of Intermittent exposure of pipe,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,78.265,20121007021740469@DVR-1_Ch2.mpg,77.483,20121007021741109@DVR-1_Ch3.mpg,76.843,20121007021857952,F,07/10/2012,02:18:57.952,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,81.345,20121007021740469@DVR-1_Ch2.mpg,80.563,20121007021741109@DVR-1_Ch3.mpg,79.923,20121007021901032,F,07/10/2012,02:19:01,Field Joint,146.895,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,84.865,20121007021740469@DVR-1_Ch2.mpg,84.083,20121007021741109@DVR-1_Ch3.mpg,83.443,20121007021904552,F,07/10/2012,02:19:04.552,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,119.943,20121007021740469@DVR-1_Ch2.mpg,119.161,20121007021741109@DVR-1_Ch3.mpg,118.521,20121007021939630,F,07/10/2012,02:19:39,Field Joint,146.908,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,155.063,20121007021740469@DVR-1_Ch2.mpg,154.281,20121007021741109@DVR-1_Ch3.mpg,153.641,20121007022014750,F,07/10/2012,02:20:14.750,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,157.023,20121007021740469@DVR-1_Ch2.mpg,156.241,20121007021741109@DVR-1_Ch3.mpg,155.601,20121007022016710,F,07/10/2012,02:20:16,Field Joint,146.919,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,160.382,20121007021740469@DVR-1_Ch2.mpg,159.6,20121007021741109@DVR-1_Ch3.mpg,158.96,20121007022020069,F,07/10/2012,02:20:20.069,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,172.801,20121007021740469@DVR-1_Ch2.mpg,172.019,20121007021741109@DVR-1_Ch3.mpg,171.379,20121007022032488,F,07/10/2012,02:20:32,Exposure End,146.926,EXE,-,-,-,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,370.301,20121007021740469@DVR-1_Ch2.mpg,369.519,20121007021741109@DVR-1_Ch3.mpg,368.879,20121007022349988,F,07/10/2012,02:23:49,Exposure Start,147.009,EXS,-,-,Start/ End  of Intermittent exposure of pipe,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,375.232,20121007021740469@DVR-1_Ch2.mpg,374.45,20121007021741109@DVR-1_Ch3.mpg,373.81,20121007022354919,F,07/10/2012,02:23:54,Exposure End,147.011,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,380.671,20121007021740469@DVR-1_Ch2.mpg,379.889,20121007021741109@DVR-1_Ch3.mpg,379.249,20121007022400358,F,07/10/2012,02:24:00,Exposure Start,147.013,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,385.433,20121007021740469@DVR-1_Ch2.mpg,384.651,20121007021741109@DVR-1_Ch3.mpg,384.011,20121007022405120,F,07/10/2012,02:24:05,Exposure End,147.015,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,393.513,20121007021740469@DVR-1_Ch2.mpg,392.731,20121007021741109@DVR-1_Ch3.mpg,392.091,20121007022413200,F,07/10/2012,02:24:13,Exposure Start,147.019,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,416.781,20121007021740469@DVR-1_Ch2.mpg,415.999,20121007021741109@DVR-1_Ch3.mpg,415.359,20121007022436468,F,07/10/2012,02:24:36,Field Joint,147.030,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation.,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,440.261,20121007021740469@DVR-1_Ch2.mpg,439.479,20121007021741109@DVR-1_Ch3.mpg,438.839,20121007022459948,F,07/10/2012,02:24:59.948,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,442.421,20121007021740469@DVR-1_Ch2.mpg,441.639,20121007021741109@DVR-1_Ch3.mpg,440.999,20121007022502108,F,07/10/2012,02:25:02,Field Joint,147.042,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation.,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,443.581,20121007021740469@DVR-1_Ch2.mpg,442.799,20121007021741109@DVR-1_Ch3.mpg,442.159,20121007022503268,F,07/10/2012,02:25:03.268,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,495.021,20121007021740469@DVR-1_Ch2.mpg,494.239,20121007021741109@DVR-1_Ch3.mpg,493.599,20121007022554708,F,07/10/2012,02:25:54,Field Joint,147.067,FJ,-,-,Field joint wrap missing from joint. No other damage observed. Sediment  and marine growth obscuring close observation.,Not Recorded,Not Recorded,0.,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0.,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,505.741,20121007021740469@DVR-1_Ch2.mpg,504.959,20121007021741109@DVR-1_Ch3.mpg,504.319,20121007022605428,F,07/10/2012,02:26:05.428,Anode.Start,,ANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,507.661,20121007021740469@DVR-1_Ch2.mpg,506.879,20121007021741109@DVR-1_Ch3.mpg,506.239,20121007022607348,F,07/10/2012,02:26:07,Anode,147.073,AN,-,-,Anode observed,partially buried. Sediment  and marine growth obscuring close observation,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0.00,0.00,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,0.00,0.00,DB0,0.00,0.00,None,No Record
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,509.18,20121007021740469@DVR-1_Ch2.mpg,508.398,20121007021741109@DVR-1_Ch3.mpg,507.758,20121007022608867,F,07/10/2012,02:26:08.867,Anode.End,,ANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,548.579,20121007021740469@DVR-1_Ch2.mpg,547.797,20121007021741109@DVR-1_Ch3.mpg,547.157,20121007022648266,F,07/10/2012,02:26:48.266,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,549.701,20121007021740469@DVR-1_Ch2.mpg,548.919,20121007021741109@DVR-1_Ch3.mpg,548.279,20121007022649388,F,07/10/2012,02:26:49,Field Joint,147.091,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,553.419,20121007021740469@DVR-1_Ch2.mpg,552.637,20121007021741109@DVR-1_Ch3.mpg,551.997,20121007022653106,F,07/10/2012,02:26:53.106,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,704.7,20121007021740469@DVR-1_Ch2.mpg,703.918,20121007021741109@DVR-1_Ch3.mpg,703.278,20121007022924387,F,07/10/2012,02:29:24,Field Joint,147.141,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,720.94,20121007021740469@DVR-1_Ch2.mpg,720.158,20121007021741109@DVR-1_Ch3.mpg,719.518,20121007022940627,F,07/10/2012,02:29:40,Field Joint,147.147,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,722.38,20121007021740469@DVR-1_Ch2.mpg,721.598,20121007021741109@DVR-1_Ch3.mpg,720.958,20121007022942067,F,07/10/2012,02:29:42.067,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20121007021739687,20121007021739687@DVR-1_Ch1.mpg,728.58,20121007021740469@DVR-1_Ch2.mpg,727.798,20121007021741109@DVR-1_Ch3.mpg,727.158,20121007022948267,F,07/10/2012,02:29:48.267,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
